Header,2018,2019
Nombre total d'entreprises,214292,233421
Chiffre d'affaires hors taxes (en millions d'euros),14961.571,16364.363
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,152124.6,170751.2
Valeur ajoutée hors taxes (en millions d'euros),7998.793,8710.233
Excédent Brut d'Exploitation (en millions d'euros),2218.269,2491.576
Frais de personnel (en millions d'euros),6025.439,6458.44
Investissements corporels bruts hors apports (en millions d'euros),1572.527,1702.599
Entreprises,3589.195,3824.072
     dont Voyagistes et Agences de voyages (hors opérateurs en ligne) ,N,N
     dont Opérateurs en ligne,N,N
     dont Autres entreprises,N,N
Administrations,449.002,402.995
Particuliers,10923.374,12137.296
Clientèle nationale,14537.8,15410.524
Clientèle étrangère,423.772,953.839
     dont Union européenne,240.01,835.254
     dont Hors Union européenne,183.762,118.585
Sous-traitance : études et prestations de services incorporées à la production,2.1,2.2
"Sous-traitance : matériel, équipements et travaux incorporés à la production",1,1.1
Sous-traitance de travaux de blanchisserie et de teinturerie;,26.362,17.246
Location de halls d'exposition,0.732,2.3
Installation de stands d'exposition,0.424,1.449
Dépenses de promotion,0.116,1.018
"Sous-traitances liées aux foires, salons et congrès (nettoyage, gardiennage, accueil, enregistrement des entrées, traduction, etc.)",0.573,0.411
Total de toutes les dépenses professionnelles,30.123,22.434
SO= Sans objet ; NR = Non renseigné.,,
9602A - Coiffure,4777.862,5259.785
9609Z - Autres services personnels n.c.a.,1580.648,1991.298
9603Z - Services funéraires,1814.053,1910.249
9602B - Soins de beauté,1381.75,1625.725
9601A - Blanchisserie-teinturerie de gros,1457.677,1403.966
