Header,2018,2019
Nombre total d'entreprises,29447,32419
Chiffre d'affaires hors taxes (en millions d'euros),4597.244,4659.85
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,21728.9,23826.1
Valeur ajoutée hors taxes (en millions d'euros),688.408,658.515
Excédent Brut d'Exploitation (en millions d'euros),-390.264,-110.581
Frais de personnel (en millions d'euros),1048.454,1069.682
Investissements corporels bruts hors apports (en millions d'euros),1032.883,1374.953
Entreprises,1495.167,1307.042
     dont Voyagistes et Agences de voyages (hors opérateurs en ligne) ,255.028,239.744
     dont Opérateurs en ligne,84.283,130.114
     dont Autres entreprises,1155.856,937.184
Administrations,71.733,141.994
Particuliers,3030.344,3210.815
Clientèle nationale,3910.837,3591.373
Clientèle étrangère,686.407,1068.477
     dont Union européenne,426.944,732.355
     dont Hors Union européenne,259.462,336.123
Sous-traitance : études et prestations de services incorporées à la production,2.5,4.3
"Sous-traitance : matériel, équipements et travaux incorporés à la production",0.2,1.2
"Achats ou reversements de transports, hébergements, restauration, spectacles destinés à être revendus en l'état",184.549,168.573
Achats de produits alimentaires (y compris boissons et plats cuisinés),56.98,56.011
Commissions reversées à des confrères pour vente de voyages organisés,58.301,36.759
Dépenses de promotion,53.857,31.413
Achats ou reversements de voyages organisés par d'autres entreprises,32.751,4.648
Total de toutes les dépenses professionnelles,395.538,302.079
SO= Sans objet ; NR = Non renseigné.,,
5520Z - Hébergement touristique et autre hébergement de courte durée,2940.349,3001.64
7911Z - Activités des agences de voyage,278.86,N
