Header,2018,2019
Nombre total d'entreprises,15125,16895
Chiffre d'affaires hors taxes (en millions d'euros),14341.703,16347.807
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,59258.4,60493
Valeur ajoutée hors taxes (en millions d'euros),4967.707,5552.892
Excédent Brut d'Exploitation (en millions d'euros),674.725,1181.318
Frais de personnel (en millions d'euros),4216.742,4342.471
Investissements corporels bruts hors apports (en millions d'euros),246.471,307.969
Entreprises,10482.343,12018.713
     dont Voyagistes et Agences de voyages (hors opérateurs en ligne) ,N,N
     dont Opérateurs en ligne,N,N
     dont Autres entreprises,N,N
Administrations,552.843,589.045
Particuliers,3306.517,3740.048
Clientèle nationale,13049.913,14544.986
Clientèle étrangère,1291.79,1802.82
     dont Union européenne,758.458,957.165
     dont Hors Union européenne,533.332,845.655
Sous-traitance : études et prestations de services incorporées à la production,11.2,13.5
"Sous-traitance : matériel, équipements et travaux incorporés à la production",10,8.1
Reversements ou redevances aux propriétaires des supports (activité de régie),261.029,293.199
Dépenses de publicité,194.706,224.403
Achats ou location d'espaces en vue de transactions (y compris placement de petites annonces),81.159,109.279
Dépenses de promotion,54.871,53.863
Frais de conception et de fabrication des jaquettes,40.164,50.541
Total de toutes les dépenses professionnelles,740.778,929.842
SO= Sans objet ; NR = Non renseigné.,,
5814Z - Édition de revues et périodiques,3210.002,3765.335
5811Z - Édition de livres,2662.864,2853.119
4649Z - Cce de gros (commerce interentreprises) d'autres biens domestiques,1593.118,2260.734
5813Z - Édition de journaux,2168.425,2008.474
7312Z - Régie publicitaire de médias,747.443,858.027
