Header,2016,2017
Nombre total d'entreprises,29917.0,29137
Chiffre d'affaires hors taxes (en millions d'euros),49750.0,52098
Marge commerciale (en millions d'euros),17206.0,17912
Nombre de magasins,28767.0,27528
Surface totale de vente (en m²),18255586.0,17001463
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,174593.0,177334
Part des entreprises ayant au moins une marque propre,19.1,19.9
Part du chiffre d'affaires provenant des ventes par Internet,3.7,2.2
Taux de marge commerciale,36.8,36.6
Taux de marge d'exploitation : Excédent brut d'exploitation / valeur ajoutée,20.9,21.2
Taux de rentabilité économique : Excédent Brut d'Exploitation  / (immobilisations + Besoin en Fond de Roulement)  ,8.8,9
Taux d'Investissement : Investissements / Valeur Ajoutée ,11.1,10.2
Taux d'autofinancement : Capacité d'autofinancement/ Investissements corporels hors apports ,165.9,191.6
Vente en gros,4.8,6.4
"Vente au détail, hors carburant",89.9,88.1
Fabrication,1.1,1.1
Services,4.1,4
Carburant,0.0,0.2
Réparation,0.1,0.1
Grande distribution et commerce organisé,0.5,0.5
Commerces indépendants,1.1,1.4
Détaillants (réseau propre ou non),1.5,1.9
Grossistes,0.4,0.4
Vente à des utilisateurs professionnels,4.6,5
Vente aux particuliers,91.2,90
Etranger,0.7,0.9
Moins de 20 m²,8.4,2.8
De 20 m² à 60 m²,21.5,15.9
De 60 m² à 120 m²,15.9,28.8
De 120 m² à 400 m²,24.9,24.6
De 400 m² à 2500 m²,24.3,22.7
De 2500 m² à 5000 m²,3.2,3.2
5000 m² ou plus,1.8,2.1
"Centrales d'achats, grossistes, France",37.4,39.1
"Producteurs, filiales de commercialisation, France",37.6,36.3
"Grossistes, centrales d'achats, producteurs, étranger",23.1,22.1
"Autres, France",1.9,2.6
Ensemble  ,100.0,100
"Rémunérations d’intermédiaires, commissions à des intermédiaires non financiers, cotisations aux centrales d’achats",552.0,653
"Frais de publicité (annonces et insertions, imprimés et catalogues, foires et expositions, Internet…)",890.0,898
Appel à un (ou plusieurs) transporteur(s) pour assurer le transport des marchandises ou de la production,540.0,574
"Redevances pour concessions, licences, marques, franchises (hors droit d’entrée)",245.0,269
Total de ces dépenses,2226.0,2394
4752BS1 - Droguerie et produits d'aménagement de l'habitat,28.3,27.4
4759AO2 - Commissions sur vente au détail meubles et de literie,17.4,16.1
"4754ZO2 - Commissions sur vente au détail d'électroménager blanc (réfrigérateur, congélateur, lave-linge, ...), machines à coudre et à repasser",5.2,8.4
"4759AB1 - Meubles et literie [Familles IFLS : 600, 620]",6.2,N
Total de ces produits,57.0,51.9
"Certains produits ne sont pas connus en détail : ainsi, les libellés des codes se terminant par '..' correspondent à ceux de la NAF sur 5 positions.",,
