Header,2016,2017
Nombre total d'entreprises,5226,5109
Chiffre d'affaires hors taxes (en millions d'euros),2732.1,3022.3
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,16768,19029
Valeur ajoutée hors taxes (en millions d'euros),1235.3,1417
Excédent Brut d'Exploitation (en millions d'euros),488.7,540.9
Frais de personnel (en millions d'euros),674.3,803.7
Investissements corporels bruts hors apports (en millions d'euros),497.3,645.9
Entreprises,277.1,376.6
     dont Voyagistes et Agences de voyages (hors opérateurs en ligne) ,23.6,32.2
     dont Opérateurs en ligne,20.7,21.9
     dont Autres entreprises,232.7,322.5
Administrations,41.6,199.5
Particuliers,2413.5,2446.2
Clientèle nationale,1775.6,2149.3
Clientèle étrangère,956.5,873
     dont Union européenne,825.1,830.5
     dont Hors Union européenne,131.4,42.5
Sous-traitance : études et prestations de services incorporées à la production,8.6,5.2
"Sous-traitance : matériel, équipements et travaux incorporés à la production",6.2,4.3
Achats de produits alimentaires (y compris boissons et plats cuisinés),65.1,63.5
Dépenses de promotion,51.6,55.2
Achats ou reversements de voyages organisés par d'autres entreprises,0.2,3.4
Commissions reversées à des opérateurs en ligne,0.1,1.5
Commissions reversées à des confrères pour vente de voyages organisés,1.1,0.4
Total de toutes les dépenses professionnelles,123.2,124.3
SO= Sans objet ; NR = Non renseigné.,,
5530Z - Terrains de camping et parcs pour caravanes ou véhicules de loisirs,2036.6,2282.2
6820B - Location de terrains et d'autres biens immobiliers,156.4,196.2
