Header,2016,2017
Nombre total d'entreprises,9906,10090
Chiffre d'affaires hors taxes (en millions d'euros),12642.9,12957.7
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,128140,124813
Valeur ajoutée hors taxes (en millions d'euros),5960.4,6176.3
Excédent Brut d'Exploitation (en millions d'euros),605.8,932.5
Frais de personnel (en millions d'euros),5125.3,5012
Investissements corporels bruts hors apports (en millions d'euros),405.9,406.2
Entreprises,6272.9,6568
Administrations,3435,2701.1
Particuliers,2935,3688.5
Clientèle nationale,12269.3,12286.3
Clientèle étrangère,373.6,671.4
     dont Union européenne,251.2,537.3
     dont Hors Union européenne,122.4,134.1
Sous-traitance : études et prestations de services incorporées à la production,N,23
"Sous-traitance : matériel, équipements et travaux incorporés à la production",N,12.8
Achats de produits alimentaires (y compris boissons et plats cuisinés),2446.3,2730.4
Achats de boissons,6.1,3.4
Achats de plats cuisinés à d'autres entreprises,2,0.3
Location de halls d'exposition,0.7,1.2
"Sous-traitance générale (contrats de maintenance, comptabilité, sécurité, etc)",0.7,0.4
Total de toutes les dépenses professionnelles,2457.2,2736
SO= Sans objet ; NR = Non renseigné.,,
5629A - Restauration collective sous contrat,5623.3,5833.3
5629B - Autres services de restauration n.c.a.,2141.6,2305.6
5621Z - Services des traiteurs,1984.3,2070.6
