Header,2016,2017
Nombre total d'entreprises,34826,34611
Chiffre d'affaires hors taxes (en millions d'euros),6204.6,6298.3
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,39113,41439
Valeur ajoutée hors taxes (en millions d'euros),2732,2751.8
Excédent Brut d'Exploitation (en millions d'euros),863.5,853.9
Frais de personnel (en millions d'euros),1737.6,1779.8
Investissements corporels bruts hors apports (en millions d'euros),275.8,269.6
Entreprises,106.9,230.6
Administrations,45.2,24.3
Particuliers,6052.5,6043.4
Clientèle nationale,5860.2,5796.4
Clientèle étrangère,344.5,502
     dont Union européenne,264.9,344.1
     dont Hors Union européenne,79.5,157.9
Sous-traitance : études et prestations de services incorporées à la production,1.8,2.5
"Sous-traitance : matériel, équipements et travaux incorporés à la production",1.3,1.1
Achats de produits alimentaires (y compris boissons et plats cuisinés),1259.3,1255.3
"Achats de prestations de services techniques (décors, scénographie, animation, etc.)",2.4,2.3
"Charges de locations de salles ou matériel (lieux de répétition, d'accueils de spectacles, son, éclairage)",0.7,1.3
Commissions reversées à des agences de voyages (hors opérateurs en ligne),0,0.9
"Sous-traitance générale (contrats de maintenance, comptabilité, sécurité, etc)",0.6,1.1
Total de toutes les dépenses professionnelles,1265.1,1264.7
SO= Sans objet ; NR = Non renseigné.,,
5630Z - Débits de boissons,4416.5,4279.3
4726Z - Commerce de détail de produits à base de tabac en magasin spécialisé,672.4,764
9200Z - Organisation de jeux de hasard et d'argent,294.1,373.6
5610A - Restauration traditionnelle,293.4,357.4
