Header,2016,2017
Nombre total d'entreprises,3277,2375
Chiffre d'affaires hors taxes (en millions d'euros),666.7,644.5
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,2768,2698
Valeur ajoutée hors taxes (en millions d'euros),352.2,350
Excédent Brut d'Exploitation (en millions d'euros),29.6,35.6
Frais de personnel (en millions d'euros),335.3,329.8
Investissements corporels bruts hors apports (en millions d'euros),17.8,16.1
Entreprises,493.6,458.2
Administrations,148.4,151.6
Particuliers,24.8,34.7
Clientèle nationale,493.8,482.7
Clientèle étrangère,172.9,161.7
     dont Union européenne,80.9,80.8
     dont Hors Union européenne,92,80.9
Sous-traitance : études et prestations de services incorporées à la production,8.5,12
"Sous-traitance : matériel, équipements et travaux incorporés à la production",2.8,4.6
Honoraires versés aux pigistes extérieurs,29.2,15
Reversements ou redevances aux propriétaires des supports (activité de régie),0,0.5
"Achats de création, production, édition publicitaire (frais techniques effectués à l'extérieur et refacturés à l'annonceur);",0,0
Achats de matériels et de prestations de services techniques pour la production audiovisuelle - Autres achats de biens et services entrant dans le coût de production;,0,0
Reversement par les distributeurs de la part producteurs,0,0
Total de toutes les dépenses professionnelles,29.3,15.5
SO= Sans objet ; NR = Non renseigné.,,
6391Z - Activités des agences de presse,542.5,522.4
6399Z - Autres services d'information n.c.a.,65.1,64.6
