Header,2016,2017
Nombre total d'entreprises,9700,9807
Chiffre d'affaires hors taxes (en millions d'euros),18366.1,18201.1
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,61830,60075
Valeur ajoutée hors taxes (en millions d'euros),5845.3,5813.2
Excédent Brut d'Exploitation (en millions d'euros),986.4,1084.4
Frais de personnel (en millions d'euros),4674.2,4549.8
Investissements corporels bruts hors apports (en millions d'euros),359.6,276.8
Entreprises,12755.8,12525.4
Administrations,529.1,847.4
Particuliers,5081.2,4828.3
Clientèle nationale,16572.4,16473.1
Clientèle étrangère,1793.6,1728.1
     dont Union européenne,1022.5,1083.2
     dont Hors Union européenne,771.2,644.9
Sous-traitance : études et prestations de services incorporées à la production,28,26.1
"Sous-traitance : matériel, équipements et travaux incorporés à la production",13.1,18.9
Reversements ou redevances aux propriétaires des supports (activité de régie),657.4,587
Dépenses de publicité,308.8,316.2
Achats ou location d'espaces en vue de transactions (y compris placement de petites annonces),111.3,105.5
Dépenses de promotion,116.1,91
Frais de conception et de fabrication des jaquettes,93.7,88.3
Total de toutes les dépenses professionnelles,1510.5,1438.2
SO= Sans objet ; NR = Non renseigné.,,
5814Z - Édition de revues et périodiques,3645.6,3640.6
5811Z - Édition de livres,3412.6,3159.8
5813Z - Édition de journaux,2251.7,2176.3
4649Z - Cce de gros (commerce interentreprises) d'autres biens domestiques,2067.4,1950.8
7312Z - Régie publicitaire de médias,968.4,1003.5
