Header,2016,2017
Nombre total d'entreprises,7010,7436
Chiffre d'affaires hors taxes (en millions d'euros),4468.3,5183.4
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,15682,17214
Valeur ajoutée hors taxes (en millions d'euros),1540.6,1725.4
Excédent Brut d'Exploitation (en millions d'euros),487.9,508.7
Frais de personnel (en millions d'euros),1029.3,1250
Investissements corporels bruts hors apports (en millions d'euros),166.4,158.4
Entreprises,3777.5,4170.8
Administrations,217.7,335.1
Particuliers,473.1,677.5
Clientèle nationale,3432.3,3950.9
Clientèle étrangère,1035.9,1232.4
     dont Union européenne,640.8,713.1
     dont Hors Union européenne,395.1,519.3
Sous-traitance : études et prestations de services incorporées à la production,22,23.2
"Sous-traitance : matériel, équipements et travaux incorporés à la production",8.2,14.3
Installation de stands d'exposition,199.5,267.1
"Sous-traitances liées aux foires, salons et congrès (nettoyage, gardiennage, accueil, enregistrement des entrées, traduction, etc.)",201.5,249.4
Location de halls d'exposition,218.5,199.1
Dépenses de promotion,90.5,89.9
"Achats ou reversements de   transports, hébergements, restauration, spectacles destinés à être incorporés dans la fabrication de voyages vendus ""clé en main"";",68.9,62
Total de toutes les dépenses professionnelles,813.4,1040.6
SO= Sans objet ; NR = Non renseigné.,,
"8230Z - Organisation de foires, salons professionnels et congrès",3409.1,4034.9
