Header,2016,2017
Nombre total d'entreprises,161084,161421
Chiffre d'affaires hors taxes (en millions d'euros),51191.2,53305
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,480368,486701
Valeur ajoutée hors taxes (en millions d'euros),22054,23271.5
Excédent Brut d'Exploitation (en millions d'euros),3500.8,4560.2
Frais de personnel (en millions d'euros),17827.7,17998.2
Investissements corporels bruts hors apports (en millions d'euros),3033.7,3510.5
Entreprises,5347.7,6558.2
Administrations,654,797.8
Particuliers,45189.5,45949.1
Clientèle nationale,46732.8,48617.4
Clientèle étrangère,4458.5,4687.6
     dont Union européenne,2975.3,3249.5
     dont Hors Union européenne,1483.2,1438.1
Sous-traitance : études et prestations de services incorporées à la production,2,1.6
"Sous-traitance : matériel, équipements et travaux incorporés à la production",1.8,1.9
Achats de produits alimentaires (y compris boissons et plats cuisinés),10028.3,10802.2
"Achats ou reversements de   transports, hébergements, restauration, spectacles destinés à être incorporés dans la fabrication de voyages vendus ""clé en main"";",23.3,26.1
Achats de boissons,10.8,11
Commissions reversées à des opérateurs en ligne,3.4,8.4
"Achats ou reversements de transports, hébergements, restauration, spectacles destinés à être revendus en l'état",0,1.8
Total de toutes les dépenses professionnelles,10076.1,10853.8
SO= Sans objet ; NR = Non renseigné.,,
5610A - Restauration traditionnelle,27438.3,28614.8
5610C - Restauration de type rapide,15588.6,16986.9
