Header,2016,2017
Nombre total d'entreprises,9808,11107
Chiffre d'affaires hors taxes (en millions d'euros),12341.7,14155.5
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,23214,25875
Valeur ajoutée hors taxes (en millions d'euros),3313,3959.6
Excédent Brut d'Exploitation (en millions d'euros),-848.1,-823.9
Frais de personnel (en millions d'euros),3923.3,4491.6
Investissements corporels bruts hors apports (en millions d'euros),463.9,363.7
Entreprises,11871,13722.2
Administrations,316.9,159.8
Particuliers,153.8,273.5
Clientèle nationale,10337.5,10695.5
Clientèle étrangère,2004.2,3460.1
     dont Union européenne,645.3,1651.8
     dont Hors Union européenne,1358.9,1808.3
Sous-traitance : études et prestations de services incorporées à la production,3.3,2.8
"Sous-traitance : matériel, équipements et travaux incorporés à la production",1,0.4
7010Z - Activités des sièges sociaux,7979.8,9207.5
4671Z - Cce de gros (interentreprises) de combustibles et de produits annexes,3514.2,3405.5
