Header,2016,2017
Nombre total d'entreprises,22279,21792
Chiffre d'affaires hors taxes (en millions d'euros),16311.8,18197
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,130847,165198
Valeur ajoutée hors taxes (en millions d'euros),7628,8597.6
Excédent Brut d'Exploitation (en millions d'euros),1675.7,2149.8
Frais de personnel (en millions d'euros),5449.5,5894.3
Investissements corporels bruts hors apports (en millions d'euros),2774.5,2530.4
Entreprises,5815,7112.6
     dont Voyagistes et Agences de voyages (hors opérateurs en ligne) ,534.1,725.5
     dont Opérateurs en ligne,656.9,753.9
     dont Autres entreprises,4624.1,5633.2
Administrations,588.2,732.5
Particuliers,9908.5,10352
Clientèle nationale,10028,10885.3
Clientèle étrangère,6283.7,7311.7
     dont Union européenne,3574.3,4210.7
     dont Hors Union européenne,2709.4,3101
Sous-traitance : études et prestations de services incorporées à la production,5.6,9.6
"Sous-traitance : matériel, équipements et travaux incorporés à la production",2.5,4.4
Achats de produits alimentaires (y compris boissons et plats cuisinés),989.9,986.5
Commissions reversées à des opérateurs en ligne,161.7,N
Commissions reversées à des agences de voyages (hors opérateurs en ligne),93,124
Achats ou reversements de voyages organisés par d'autres entreprises,0.1,N
"Achats ou reversements de   transports, hébergements, restauration, spectacles destinés à être incorporés dans la fabrication de voyages vendus ""clé en main"";",0,8.5
Total de toutes les dépenses professionnelles,1246.4,1503.9
SO= Sans objet ; NR = Non renseigné.,,
5510Z - Hôtels et hébergement similaire,11662.6,13302.2
5610A - Restauration traditionnelle,2363.9,2295.9
