Header,2016,2017
Nombre total d'entreprises,383,329
Chiffre d'affaires hors taxes (en millions d'euros),1404.6,1390.1
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,7244,7404
Valeur ajoutée hors taxes (en millions d'euros),656.3,652
Excédent Brut d'Exploitation (en millions d'euros),64.4,67.5
Frais de personnel (en millions d'euros),551.9,541.8
Investissements corporels bruts hors apports (en millions d'euros),70.4,44.3
Entreprises,798.4,825.8
Administrations,604.8,556.5
Particuliers,1.4,7.8
Clientèle nationale,1375.7,1361.3
Clientèle étrangère,29,28.8
     dont Union européenne,19,22.9
     dont Hors Union européenne,10,5.9
Sous-traitance : études et prestations de services incorporées à la production,22.9,16.9
"Sous-traitance : matériel, équipements et travaux incorporés à la production",4.8,9
Reversements ou redevances aux propriétaires des supports (activité de régie),178,168.9
"Dépenses liées à la diffusion - Dépenses de transmission (faisceaux hertziens, canaux satellite, transmissions par câble)",109.9,98.3
"Dépenses de radio, Achats de programmes radiophoniques",0.7,50.8
"Autres dépenses, versements aux sociétés collectives de gestion de droits",48.4,48.5
Dépenses de publicité,36.6,31.8
Total de toutes les dépenses professionnelles,452.1,500
SO= Sans objet ; NR = Non renseigné.,,
6010Z - Édition et diffusion de programmes radio,895.8,911
7312Z - Régie publicitaire de médias,306.1,265.7
6120Z - Télécommunications sans fil,72,62.2
