Header,2020,2021
Nombre total d'entreprises,26672,26782
Chiffre d'affaires hors taxes (en millions d'euros),48160.953,55930.51
Marge commerciale (en millions d'euros),17159.036,19745.375
Nombre de magasins,31705,29636
Surface totale de vente (en m²),18888497,17939931
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,161168.7,189021
Part du chiffre d'affaires provenant des ventes par Internet,4.1,5.3
Taux de marge commerciale,38.3,38.2
Taux de marge d'exploitation : Excédent brut d'exploitation / valeur ajoutée,23.5,27
Taux de rentabilité économique : Excédent Brut d'Exploitation  / (immobilisations + Besoin en Fond de Roulement)  ,10,12.7
Taux d'Investissement : Investissements / Valeur Ajoutée ,8.4,9.2
Taux d'autofinancement : Capacité d'autofinancement/ Investissements corporels hors apports ,293.2,441
Vente en gros,4.9,6.1
"Vente au détail, hors carburant",88.8,86.7
Fabrication,2.2,2.3
Services,4.1,4.8
Carburant,0,0
Commerce et réparation d’automobiles et de motocycles,0.1,0.1
Vente à des centrales d’achats,N,N
Vente à des grossistes,N,N
Vente à des détaillants,N,N
"Total de la vente à des revendeurs (centrales d’achats, grossistes, union de coopératives, détaillants…)",8.4,0.9
"Vente à d’autres utilisateurs professionnels (producteurs, industriels, artisans, agriculteurs, administrations, collectivités…)",8.6,11.9
Vente aux particuliers,65,82.5
Etranger,18,4.6
120 m² ou moins,43.9,38.7
De 120 m² à 400 m²,29.3,36.9
De 400 m² à 2500 m²,21.8,20
2500 m² ou plus,4.9,4.4
"Centrales d'achats, grossistes, France",32.3,39.8
"Producteurs, filiales de commercialisation, France",29.3,26.5
"Grossistes, centrales d'achats, producteurs, étranger",29,32.9
"Autres, France",9.3,0.7
Ensemble  ,100,100
"Frais de publicité (annonces et insertions, imprimés et catalogues, foires et expositions, Internet…)",572.686,644.993
Appel à un (ou plusieurs) transporteur(s) pour assurer le transport des marchandises ou de la production,685.44,906.644
"Redevances pour concessions, licences, marques, franchises (hors droit d’entrée)",272.231,251.101
Total de ces dépenses,1530.357,1802.738
4759AB1 - Mobiliers domestiques et literie,16.1,15.5
"4752BG1 - Matériels pour le bricolage et le jardinage (dont tondeuses, motoculteurs)",11.3,11.4
"4752BD1 - Matériaux de construction, bois et menuiserie pour la maison",11.7,9.8
"4754ZA1 - Électroménager blanc (réfrigérateur, congélateur, lave-linge, etc.)",6.1,7.2
4759AE1 - Meubles de cuisine et de salles de bain aménagées,6.4,6.2
Total de ces produits,51.5,50.1
"Certains produits ne sont pas connus en détail : ainsi, les libellés des codes se terminant par '..' correspondent à ceux de la NAF sur 5 positions.",,
