Header,2018,2019
Nombre total d'entreprises,182969,201639
Chiffre d'affaires hors taxes (en millions d'euros),15217.304,15470.299
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,155401.5,171287.6
Valeur ajoutée hors taxes (en millions d'euros),8238.486,8404.172
Excédent Brut d'Exploitation (en millions d'euros),1952.86,2013.26
Frais de personnel (en millions d'euros),5978.299,6103.802
Investissements corporels bruts hors apports (en millions d'euros),1436.835,1371.915
Entreprises,2712.62,3097.217
     dont Voyagistes et Agences de voyages (hors opérateurs en ligne) ,N,N
     dont Opérateurs en ligne,N,N
     dont Autres entreprises,N,N
Administrations,467.947,500.192
Particuliers,12036.738,11872.89
Clientèle nationale,14482.045,14989.623
Clientèle étrangère,735.259,480.676
     dont Union européenne,127.402,230.097
     dont Hors Union européenne,607.857,250.579
Sous-traitance : études et prestations de services incorporées à la production,2.3,2
"Sous-traitance : matériel, équipements et travaux incorporés à la production",0.2,0.9
Sous-traitance de travaux de blanchisserie et de teinturerie;,20.041,30.849
Location de halls d'exposition,1.243,2.572
"Achats de matériel et installations compris dans vos facturations ""clés en main""",2.569,1.993
Installation de stands d'exposition,0.802,1.569
"Sous-traitances liées aux foires, salons et congrès (nettoyage, gardiennage, accueil, enregistrement des entrées, traduction, etc.)",0,1.071
Total de toutes les dépenses professionnelles,27.442,39.111
SO= Sans objet ; NR = Non renseigné.,,
9602A - Coiffure,5534.418,5473.994
9603Z - Services funéraires,1668.831,1734.282
9609Z - Autres services personnels n.c.a.,1517.035,1713.443
9602B - Soins de beauté,1528.403,1703.298
9601A - Blanchisserie-teinturerie de gros,1045.783,1161.056
