Header,2018,2019
Nombre total d'entreprises,133698.0,134127
Chiffre d'affaires hors taxes (en millions d'euros),104552.741,106571.258
Marge commerciale (en millions d'euros),40527.192,40908.02
Nombre de magasins,128879.0,128244
Surface totale de vente (en m²),21614967.0,20946517
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,369456.3,378919.2
Part des entreprises ayant au moins une marque propre,10.3,7.1
Part du chiffre d'affaires provenant des ventes par Internet,1.2,1.5
Taux de marge commerciale,40.1,39.9
Taux de marge d'exploitation : Excédent brut d'exploitation / valeur ajoutée,25.1,26.9
Taux de rentabilité économique : Excédent Brut d'Exploitation  / (immobilisations + Besoin en Fond de Roulement)  ,8.9,9.9
Taux d'Investissement : Investissements / Valeur Ajoutée ,8.8,9.2
Taux d'autofinancement : Capacité d'autofinancement/ Investissements corporels hors apports ,221.4,224.8
Vente en gros,3.5,4.5
"Vente au détail, hors carburant",93.1,91.4
Fabrication,0.7,0.9
Services,2.5,2.6
Carburant,0.2,0.5
Réparation,0.0,0
Grande distribution et commerce organisé,5.3,4.7
Commerces indépendants,4.0,2.1
Détaillants (réseau propre ou non),4.5,5.7
Grossistes,0.8,0.8
Vente à des utilisateurs professionnels,4.6,4.2
Vente aux particuliers,76.4,77.7
Etranger,4.3,4.8
Moins de 20 m²,4.6,3
De 20 m² à 60 m²,37.2,37.7
De 60 m² à 120 m²,30.3,31.4
De 120 m² à 400 m²,21.4,21.6
De 400 m² à 2500 m²,6.0,6.1
De 2500 m² à 5000 m²,0.3,0.2
5000 m² ou plus,0.1,0.1
"Centrales d'achats, grossistes, France",53.6,51.2
"Producteurs, filiales de commercialisation, France",21.3,22.5
"Grossistes, centrales d'achats, producteurs, étranger",19.7,19.1
"Autres, France",5.4,7.3
Ensemble  ,100.0,100
"Rémunérations d’intermédiaires, commissions à des intermédiaires non financiers, cotisations aux centrales d’achats",651.416,704.398
"Frais de publicité (annonces et insertions, imprimés et catalogues, foires et expositions, Internet…)",825.274,765.845
Appel à un (ou plusieurs) transporteur(s) pour assurer le transport des marchandises ou de la production,457.271,510.431
"Redevances pour concessions, licences, marques, franchises (hors droit d’entrée)",463.051,390.236
Total de ces dépenses,2397.011,2370.909
4773ZA1 - Spécialités pharmaceutiques remboursables (dont homéopathie),23.5,24.2
4771ZB1 - Vêtements pour dame (dont manteaux et imperméables),10.9,9.3
4778AA1 - Articles d'optique,6.0,5.8
4771ZA1 - Vêtements pour homme (dont manteaux et imperméables),5.0,N
Total de ces produits,45.4,39.3
"Certains produits ne sont pas connus en détail : ainsi, les libellés des codes se terminant par '..' correspondent à ceux de la NAF sur 5 positions.",,
