Header,2018,2019
Nombre total d'entreprises,19143,19199
Chiffre d'affaires hors taxes (en millions d'euros),75364.774,82021.834
Marge commerciale (en millions d'euros),18447.239,19786.76
Nombre de magasins,2906,2408
Surface totale de vente (en m²),1025961,861899
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,152871.7,161071.2
Part des entreprises ayant au moins une marque propre,22,19.6
Part du chiffre d'affaires provenant des ventes par Internet,N,N
Taux de marge commerciale,26.8,26.3
Taux de marge d'exploitation : Excédent brut d'exploitation / valeur ajoutée,24.5,24.5
Taux de rentabilité économique : Excédent Brut d'Exploitation  / (immobilisations + Besoin en Fond de Roulement)  ,12.9,12.7
Taux d'Investissement : Investissements / Valeur Ajoutée ,8.4,7.8
Taux d'autofinancement : Capacité d'autofinancement/ Investissements corporels hors apports ,233.3,273.1
Vente en gros,90.3,90.8
"Vente au détail, hors carburant",1.1,0.7
Fabrication,5.4,5.2
Services,2.6,2.7
Carburant,0,0
Réparation,0.6,0.4
Grande distribution et commerce organisé,7.7,5.3
Commerces indépendants,4.9,6.3
Détaillants (réseau propre ou non),1.9,1.3
Grossistes,5.9,6.3
Vente à des utilisateurs professionnels,64.2,66.2
Vente aux particuliers,2.1,1.9
Etranger,13.4,12.8
Moins de 20 m²,12.7,7.1
De 20 m² à 60 m²,12.7,19.4
De 60 m² à 120 m²,20.1,15
De 120 m² à 400 m²,34,34.7
De 400 m² à 2500 m²,19.3,23.3
De 2500 m² à 5000 m²,0.9,0.3
5000 m² ou plus,0.3,0.2
"Centrales d'achats, grossistes, France",12.5,13.2
"Producteurs, filiales de commercialisation, France",37.6,39.2
"Grossistes, centrales d'achats, producteurs, étranger",46.9,44.1
"Autres, France",3,3.4
Ensemble  ,100,100
"Rémunérations d’intermédiaires, commissions à des intermédiaires non financiers, cotisations aux centrales d’achats",256.44,239.679
"Frais de publicité (annonces et insertions, imprimés et catalogues, foires et expositions, Internet…)",284.999,335.096
Appel à un (ou plusieurs) transporteur(s) pour assurer le transport des marchandises ou de la production,1053.68,1419.073
"Redevances pour concessions, licences, marques, franchises (hors droit d’entrée)",83.99,82.165
Total de ces dépenses,1679.108,2076.013
"4663ZO1 - Machines pour la construction et le génie civil (matériels de chantier, grues, engins, outillages mécaniques)",6.3,6.4
"4661ZA1 - Tracteurs agricoles et forestier (neuf ou d'occasion, dont pièces détachées)",5.6,6.3
"4661ZC1 - Autre matériel agricole (neuf ou d'occasion, dont pièces détachées)",6.9,5.9
4669AO1 - Fournitures et matériels électriques (dont éoliennes),5.9,5.8
"4669CJ1 - Autres matériels et fournitures pour le commerce, les services et les collectivités",N,5
Total de ces produits,24.7,29.5
"Certains produits ne sont pas connus en détail : ainsi, les libellés des codes se terminant par '..' correspondent à ceux de la NAF sur 5 positions.",,
