Header,2018,2019
Nombre total d'entreprises,45415,46275
Chiffre d'affaires hors taxes (en millions d'euros),125803.451,126575.138
Marge commerciale (en millions d'euros),8487.614,10042.563
Nombre de magasins,1693,1232
Surface totale de vente (en m²),1121566,776666
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,92266.1,94241.4
Part des entreprises ayant au moins une marque propre,0.9,0.8
Part du chiffre d'affaires provenant des ventes par Internet,N,N
Taux de marge commerciale,7.7,9.2
Taux de marge d'exploitation : Excédent brut d'exploitation / valeur ajoutée,30.3,26.8
Taux de rentabilité économique : Excédent Brut d'Exploitation  / (immobilisations + Besoin en Fond de Roulement)  ,12.2,10.3
Taux d'Investissement : Investissements / Valeur Ajoutée ,10.2,8.9
Taux d'autofinancement : Capacité d'autofinancement/ Investissements corporels hors apports ,138.7,151.4
Vente en gros,90.4,91.2
"Vente au détail, hors carburant",4.6,4.2
Fabrication,2.2,2.2
Services,2.5,2.1
Carburant,0.2,0.2
Réparation,0.1,0.1
Grande distribution et commerce organisé,23.8,22.9
Commerces indépendants,11.1,10.1
Détaillants (réseau propre ou non),46.6,49
Grossistes,2.7,2.4
Vente à des utilisateurs professionnels,10.5,10.4
Vente aux particuliers,0.9,0.9
Etranger,4.3,4.3
Moins de 20 m²,7.9,15.2
De 20 m² à 60 m²,25.2,22.2
De 60 m² à 120 m²,22.5,15.9
De 120 m² à 400 m²,18.4,23.7
De 400 m² à 2500 m²,18.1,15
De 2500 m² à 5000 m²,5.4,5.4
5000 m² ou plus,2.5,2.5
"Centrales d'achats, grossistes, France",34.1,36.4
"Producteurs, filiales de commercialisation, France",57.6,54.3
"Grossistes, centrales d'achats, producteurs, étranger",6.6,8.2
"Autres, France",1.7,1.1
Ensemble  ,100,100
"Rémunérations d’intermédiaires, commissions à des intermédiaires non financiers, cotisations aux centrales d’achats",260.287,202.79
"Frais de publicité (annonces et insertions, imprimés et catalogues, foires et expositions, Internet…)",1113.597,1143.456
Appel à un (ou plusieurs) transporteur(s) pour assurer le transport des marchandises ou de la production,769.155,819.682
"Redevances pour concessions, licences, marques, franchises (hors droit d’entrée)",59.644,54.503
Total de ces dépenses,2202.683,2220.432
4617AA5 - Reventes en l'état de Produits alimentaires (à l'exclusion des boissons alcoolisées),29.6,27.8
4612AA5 - Revente en l'état de Carburants,15.6,16.1
4619AA5 - Revente en l'état de Produits non alimentaires (à l'exclusion des boissons alcoolisées),13.3,13.8
4617AO2 - Centrales d'achat alimentaires - commissions,5.3,5.3
4617AO5 - Centrales d'achat alimentaires - revente en l'état,N,5.1
Total de ces produits,63.8,68
"Certains produits ne sont pas connus en détail : ainsi, les libellés des codes se terminant par '..' correspondent à ceux de la NAF sur 5 positions.",,
