Header,2018,2019
Nombre total d'entreprises,4687,4619
Chiffre d'affaires hors taxes (en millions d'euros),49112.637,50565.285
Marge commerciale (en millions d'euros),6967.354,6317.608
Nombre de magasins,1261,1710
Surface totale de vente (en m²),1038644,1361351
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,41061.9,42370.2
Part des entreprises ayant au moins une marque propre,14.6,10.8
Part du chiffre d'affaires provenant des ventes par Internet,N,N
Taux de marge commerciale,15.3,13.4
Taux de marge d'exploitation : Excédent brut d'exploitation / valeur ajoutée,27.4,24.5
Taux de rentabilité économique : Excédent Brut d'Exploitation  / (immobilisations + Besoin en Fond de Roulement)  ,4.7,4
Taux d'Investissement : Investissements / Valeur Ajoutée ,18.5,28.3
Taux d'autofinancement : Capacité d'autofinancement/ Investissements corporels hors apports ,117.3,62.6
Vente en gros,90.2,90.3
"Vente au détail, hors carburant",3.3,3.8
Fabrication,4.5,3.9
Services,2,1.9
Carburant,0.1,0
Réparation,0,0
Grande distribution et commerce organisé,4.1,4.2
Commerces indépendants,4.8,3.7
Détaillants (réseau propre ou non),15.6,18.5
Grossistes,8.6,7.9
Vente à des utilisateurs professionnels,50.1,49.6
Vente aux particuliers,1.4,1.5
Etranger,15.5,14.5
Moins de 20 m²,3.1,4.8
De 20 m² à 60 m²,5.5,11.6
De 60 m² à 120 m²,12.9,13.2
De 120 m² à 400 m²,25.2,20.9
De 400 m² à 2500 m²,47.3,43.3
De 2500 m² à 5000 m²,4.6,4.7
5000 m² ou plus,1.3,1.5
"Centrales d'achats, grossistes, France",21.4,22.7
"Producteurs, filiales de commercialisation, France",58.1,54.8
"Grossistes, centrales d'achats, producteurs, étranger",12.1,12.7
"Autres, France",8.4,9.8
Ensemble  ,100,100
"Rémunérations d’intermédiaires, commissions à des intermédiaires non financiers, cotisations aux centrales d’achats",131.399,125.673
"Frais de publicité (annonces et insertions, imprimés et catalogues, foires et expositions, Internet…)",53.783,58.067
Appel à un (ou plusieurs) transporteur(s) pour assurer le transport des marchandises ou de la production,710.359,740.785
"Redevances pour concessions, licences, marques, franchises (hors droit d’entrée)",49.039,57.44
Total de ces dépenses,944.581,981.966
4621ZA1 - Céréales (grains),28.7,27.4
"4623ZO1 - Animaux vivants (mammifère, oiseau, reptile, etc.)",22.1,21.3
"4621ZC1 - Oléagineux, protéagineux, soja, féveroles, tourteaux, etc.",9.9,8.8
4675ZA1 - Engrais (dont engrais biologiques),N,5.1
Total de ces produits,60.7,62.5
"Certains produits ne sont pas connus en détail : ainsi, les libellés des codes se terminant par '..' correspondent à ceux de la NAF sur 5 positions.",,
