Header,2018,2019
Nombre total d'entreprises,27994.0,27861.0
Chiffre d'affaires hors taxes (en millions d'euros),46044.05,48858.236
Marge commerciale (en millions d'euros),16280.689,17548.946
Nombre de magasins,27584.0,26224.0
Surface totale de vente (en m²),15673821.0,19265636.0
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,161878.2,169285.7
Part des entreprises ayant au moins une marque propre,14.2,12.0
Part du chiffre d'affaires provenant des ventes par Internet,2.8,2.9
Taux de marge commerciale,37.6,37.9
Taux de marge d'exploitation : Excédent brut d'exploitation / valeur ajoutée,18.8,20.7
Taux de rentabilité économique : Excédent Brut d'Exploitation  / (immobilisations + Besoin en Fond de Roulement)  ,7.5,8.1
Taux d'Investissement : Investissements / Valeur Ajoutée ,9.7,11.1
Taux d'autofinancement : Capacité d'autofinancement/ Investissements corporels hors apports ,373.7,396.7
Vente en gros,6.4,5.9
"Vente au détail, hors carburant",88.4,89.7
Fabrication,0.8,1.2
Services,4.3,3.1
Carburant,0.0,0.0
Réparation,0.1,0.1
Grande distribution et commerce organisé,2.9,2.9
Commerces indépendants,5.2,4.4
Détaillants (réseau propre ou non),11.2,4.1
Grossistes,0.6,0.3
Vente à des utilisateurs professionnels,3.1,9.8
Vente aux particuliers,53.2,57.8
Etranger,23.7,20.8
Moins de 20 m²,2.6,0.9
De 20 m² à 60 m²,18.9,20.3
De 60 m² à 120 m²,25.3,18.8
De 120 m² à 400 m²,28.3,29.4
De 400 m² à 2500 m²,20.8,24.2
De 2500 m² à 5000 m²,2.4,3.3
5000 m² ou plus,1.6,3.2
"Centrales d'achats, grossistes, France",28.1,26.5
"Producteurs, filiales de commercialisation, France",42.8,36.5
"Grossistes, centrales d'achats, producteurs, étranger",25.0,32.9
"Autres, France",4.2,4.0
Ensemble  ,100.0,100.0
"Rémunérations d’intermédiaires, commissions à des intermédiaires non financiers, cotisations aux centrales d’achats",386.813,421.023
"Frais de publicité (annonces et insertions, imprimés et catalogues, foires et expositions, Internet…)",825.338,752.096
Appel à un (ou plusieurs) transporteur(s) pour assurer le transport des marchandises ou de la production,590.207,644.392
"Redevances pour concessions, licences, marques, franchises (hors droit d’entrée)",251.787,203.378
Total de ces dépenses,2054.145,2020.889
"4759AB1 - Meubles et literie [Familles IFLS : 600, 620]",18.0,19.2
"4752BD1 - Matériaux de construction, bois et menuiserie pour la maison",11.3,11.3
"4752BG1 - Matériels pour le bricolage et le jardinage (dont tondeuses, motoculteurs)",9.4,9.9
4759AE1 - Meubles de cuisine et de salles de bain aménagées,6.6,6.2
Total de ces produits,45.4,46.7
"Certains produits ne sont pas connus en détail : ainsi, les libellés des codes se terminant par '..' correspondent à ceux de la NAF sur 5 positions.",,
