Header,2018,2019
Nombre total d'entreprises,11957,12146
Chiffre d'affaires hors taxes (en millions d'euros),9390.842,10466.416
Marge commerciale (en millions d'euros),2203.004,2400.996
Nombre de magasins,1479,1646
Surface totale de vente (en m²),317662,484959
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,16663.6,13283.1
Part des entreprises ayant au moins une marque propre,N,N
Part du chiffre d'affaires provenant des ventes par Internet,N,N
Taux de marge commerciale,26.7,25.1
Taux de marge d'exploitation : Excédent brut d'exploitation / valeur ajoutée,19.9,29.2
Taux de rentabilité économique : Excédent Brut d'Exploitation  / (immobilisations + Besoin en Fond de Roulement)  ,8.1,10.5
Taux d'Investissement : Investissements / Valeur Ajoutée ,14.9,24.6
Taux d'autofinancement : Capacité d'autofinancement/ Investissements corporels hors apports ,91,81.8
Vente en gros,86.9,87.9
"Vente au détail, hors carburant",5.4,5.7
Fabrication,6,6
Services,1.6,0.1
Carburant,0.1,0.2
Réparation,0,0.1
Grande distribution et commerce organisé,18.5,12.6
Commerces indépendants,9.7,11.9
Détaillants (réseau propre ou non),15.1,12.1
Grossistes,6.1,6.8
Vente à des utilisateurs professionnels,30.8,38.8
Vente aux particuliers,8.1,4.6
Etranger,11.8,13.2
Moins de 20 m²,23.5,39.3
De 20 m² à 60 m²,26.4,14.2
De 60 m² à 120 m²,27.6,17.1
De 120 m² à 400 m²,12.3,15.3
De 400 m² à 2500 m²,7.2,9.5
De 2500 m² à 5000 m²,2.9,4.6
5000 m² ou plus,0.1,0
"Centrales d'achats, grossistes, France",23.2,17.7
"Producteurs, filiales de commercialisation, France",37.7,36.2
"Grossistes, centrales d'achats, producteurs, étranger",35.1,39.6
"Autres, France",4,6.5
Ensemble  ,100,100
"Rémunérations d’intermédiaires, commissions à des intermédiaires non financiers, cotisations aux centrales d’achats",34.057,36.946
"Frais de publicité (annonces et insertions, imprimés et catalogues, foires et expositions, Internet…)",30.7,20.514
Appel à un (ou plusieurs) transporteur(s) pour assurer le transport des marchandises ou de la production,215.425,231.395
"Redevances pour concessions, licences, marques, franchises (hors droit d’entrée)",11.308,17.739
Total de ces dépenses,291.491,306.594
"4690ZO1 - Commerce de gros non spécialisé, alimentaire ou non (vente de lots)",59.1,65.3
Total de ces produits,59.1,65.3
"Certains produits ne sont pas connus en détail : ainsi, les libellés des codes se terminant par '..' correspondent à ceux de la NAF sur 5 positions.",,
